STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
39,35,171203,2625,41.4096,-81.580448
39,35,171204,2053,41.406259,-81.568922
39,35,171205,2530,41.399205,-81.574834
39,35,171206,2478,41.39163,-81.572905
39,35,172101,2625,41.525612,-81.468451
39,35,172102,3782,41.52544,-81.45459
39,35,172103,4914,41.524619,-81.437282
39,35,172201,3719,41.515102,-81.463784
39,35,172202,4115,41.512665,-81.4448
39,35,173103,2780,41.377241,-81.794197
39,35,173104,4681,41.380264,-81.816101
39,35,173105,2436,41.35656,-81.792379
39,35,173106,3540,41.357131,-81.807918
39,35,173107,2509,41.363845,-81.819564
39,35,174103,3036,41.409305,-81.949417
39,35,174104,2511,41.426061,-81.930028
39,35,174105,3025,41.427065,-81.913264
39,35,174106,3205,41.433297,-81.894657
39,35,174107,3809,41.442127,-81.883829
39,35,174203,2994,41.393161,-81.953753
39,35,174204,3767,41.402351,-81.933064
39,35,174205,4542,41.411255,-81.908036
39,35,174206,2407,41.42103,-81.894079
39,35,174207,3422,41.426282,-81.882038
39,35,175103,6705,41.330855,-81.771725
39,35,175104,6034,41.328189,-81.746218
39,35,175105,4757,41.325446,-81.720201
39,35,175106,3173,41.343462,-81.716226
39,35,175201,6562,41.296106,-81.764827
39,35,175202,3213,41.300594,-81.721768
39,35,176100,2216,41.375823,-81.906993
39,35,176200,5759,41.35651,-81.899883
39,35,177101,4203,41.406435,-81.768203
39,35,177103,4092,41.413347,-81.745822
39,35,177104,3680,41.412346,-81.732925
39,35,177201,3908,41.407756,-81.725375
39,35,177202,3362,41.413617,-81.716657
39,35,177302,2582,41.398908,-81.691737
39,35,177303,4988,41.415074,-81.700586
39,35,177304,3601,41.408367,-81.696685
39,35,177403,3132,41.399617,-81.739889
39,35,177404,2875,41.39017,-81.739914
39,35,177405,4563,41.395374,-81.728668
39,35,177406,4056,41.400919,-81.7201
39,35,177501,4226,41.396683,-81.704939
39,35,177503,3617,41.374643,-81.695428
39,35,177504,4045,41.373317,-81.706427
39,35,177505,4649,41.356612,-81.701749
39,35,177604,2095,41.363547,-81.77171
39,35,177605,2716,41.356937,-81.772951
39,35,177606,3804,41.371312,-81.745273
39,35,177607,3747,41.356701,-81.749833
39,35,177608,5552,41.381709,-81.722566
39,35,177609,2108,41.360232,-81.727604
39,35,178101,2977,41.389339,-81.775683
39,35,178102,4323,41.399227,-81.760878
39,35,178201,3545,41.390721,-81.752028
39,35,178204,4644,41.377696,-81.752886
39,35,178205,2272,41.382545,-81.76845
39,35,178206,2957,41.37578,-81.773374
39,35,179101,3105,41.481407,-81.474734
39,35,179102,2874,41.477943,-81.451504
39,35,180102,3925,41.547463,-81.504658
39,35,180103,3611,41.564956,-81.506446
39,35,180104,3010,41.573849,-81.491193
39,35,181100,6814,41.480021,-81.853845
39,35,181201,5370,41.459947,-81.864253
39,35,181203,3089,41.475543,-81.836971
39,35,181204,4940,41.463825,-81.84243
39,35,182103,2533,41.404709,-81.677424
39,35,182104,2626,41.392393,-81.675215
39,35,182105,3418,41.376247,-81.67341
39,35,182106,3227,41.358918,-81.671364
39,35,183100,3008,41.485806,-81.584416
39,35,183200,2478,41.478944,-81.547487
39,35,183300,4464,41.480305,-81.521012
39,35,183401,2162,41.472326,-81.572448
39,35,183402,1486,41.469358,-81.575749
39,35,183501,2714,41.469187,-81.539979
39,35,183502,3660,41.468493,-81.556531
39,35,183603,1606,41.460428,-81.569025
39,35,183604,2487,41.460857,-81.559129
39,35,183605,2780,41.460414,-81.539664
39,35,183606,1603,41.460714,-81.550047
39,35,184103,4065,41.41129,-81.452012
39,35,184104,1828,41.407988,-81.474048
39,35,184105,4711,41.361209,-81.447265
39,35,184106,2290,41.379876,-81.444532
39,35,184108,7433,41.370824,-81.420271
39,35,185101,2829,41.540954,-81.538443
39,35,185102,2696,41.531149,-81.526566
39,35,185103,2317,41.524123,-81.527958
39,35,185104,3901,41.53092,-81.513852
39,35,185201,1511,41.504148,-81.541811
39,35,185202,5159,41.510698,-81.531634
39,35,185203,3882,41.51024,-81.519276
39,35,186103,4365,41.322589,-81.857615
39,35,186104,2698,41.340161,-81.842403
39,35,186105,3529,41.340223,-81.868761
39,35,186106,4461,41.330178,-81.825481
39,35,186107,6148,41.33659,-81.798746
39,35,186201,5703,41.300304,-81.822058
39,35,186202,4635,41.283498,-81.821671
39,35,186203,3840,41.285477,-81.79507
39,35,186205,5138,41.300895,-81.847487
39,35,186206,4233,41.287955,-81.851239
39,35,187103,2844,41.499606,-81.547304
39,35,187104,3321,41.492233,-81.542972
39,35,187105,2176,41.495751,-81.531928
39,35,187106,5198,41.493253,-81.52279
39,35,188103,3270,41.451028,-81.540365
39,35,188104,1897,41.437637,-81.54302
39,35,188105,3237,41.438636,-81.518543
39,35,188106,2466,41.431638,-81.511471
39,35,188107,2561,41.430607,-81.497765
39,35,189105,4069,41.46801,-81.898684
39,35,189107,5059,41.455416,-81.897744
39,35,189108,5114,41.438979,-81.947062
39,35,189109,3437,41.436397,-81.933807
39,35,189110,4321,41.468476,-81.943977
39,35,189111,6812,41.456112,-81.946021
39,35,189112,3917,41.442067,-81.908769
39,35,190502,2362,41.390214,-81.908836
39,35,190503,1761,41.390334,-81.926977
39,35,190504,10439,41.369653,-81.939732
39,35,192300,1543,41.415359,-81.673828
39,35,192800,1197,41.553352,-81.606992
39,35,192900,2034,41.38088,-81.600753
39,35,193800,1027,41.434111,-81.533431
39,35,193900,1241,41.447169,-81.52028
39,35,194100,2281,41.363122,-81.550896
39,35,194300,3460,41.54168,-81.438561
39,35,194500,2270,41.529991,-81.412071
39,35,194800,884,41.461122,-81.480498
39,35,194900,3323,41.441624,-81.472846
39,35,195600,4787,41.390834,-81.504555
39,35,195700,4590,41.369312,-81.495077
39,35,195800,3885,41.402703,-81.417352
39,35,195900,4233,41.431101,-81.388915
39,35,196000,1681,41.522955,-81.563151
39,35,196100,2805,41.446087,-81.657256
39,35,196200,3278,41.592795,-81.497901
39,35,196300,3909,41.449253,-81.428377
39,35,196400,2726,41.442577,-81.774015
39,35,196500,1671,41.497387,-81.63426
39,35,980100,1,41.491761,-81.683924
39,35,980500,0,41.405395,-81.852892
39,35,981100,0,41.406743,-81.828711
39,35,990000,0,41.760392,-81.724216
39,37,500100,4102,40.316267,-84.596979
39,37,510100,4201,40.18456,-84.775174
39,37,520100,3417,40.214577,-84.618117
39,37,530100,4489,40.220885,-84.485085
39,37,540100,3441,40.128255,-84.477233
39,37,550100,3391,40.124663,-84.638714
39,37,555000,6486,40.116603,-84.627292
39,37,555101,3621,40.09155,-84.635103
39,37,555102,3903,40.098943,-84.625033
39,37,560100,7191,39.999524,-84.696788
39,37,570101,2922,40.046587,-84.521579
39,37,570102,5795,39.974898,-84.528855
39,39,958100,4572,41.347848,-84.339992
39,39,958200,4568,41.374279,-84.600464
39,39,958300,4381,41.294065,-84.766271
39,39,958400,4136,41.292295,-84.541826
39,39,958500,4369,41.295263,-84.359773
39,39,958600,3699,41.272047,-84.385273
39,39,958700,4538,41.267677,-84.368431
39,39,958800,3665,41.279295,-84.347094
39,39,958900,5109,41.234788,-84.331937
39,41,10100,5256,40.301779,-83.073772
39,41,10200,5480,40.302488,-83.04915
39,41,10420,2926,40.316023,-83.082182
39,41,10421,2182,40.308225,-83.112099
39,41,10422,5702,40.315053,-83.1027
39,41,10520,5215,40.296097,-83.100819
39,41,10530,3217,40.2834,-83.074824
39,41,11101,2897,40.389685,-82.968099
39,41,11102,4917,40.31591,-82.865137
39,41,11200,3276,40.350903,-83.071708
39,41,11411,2901,40.148561,-83.143874
39,41,11412,4517,40.160977,-83.150992
39,41,11413,6575,40.210777,-83.131548
39,41,11421,6785,40.148083,-83.072414
39,41,11423,6343,40.170625,-83.066201
39,41,11430,2807,40.14644,-83.102468
39,41,11520,3568,40.16487,-83.025175
39,41,11530,3612,40.165528,-83.000239
39,41,11540,5547,40.165322,-82.974306
39,41,11550,8256,40.205586,-83.006487
39,41,11560,8056,40.209324,-82.97152
39,41,11561,4513,40.145785,-83.00611
39,41,11604,5189,40.242187,-82.887244
39,41,11710,6370,40.138028,-82.905901
39,41,11730,6999,40.164077,-82.910267
39,41,11740,5143,40.158052,-82.891181
39,41,11750,6184,40.178483,-82.913637
39,41,11760,4240,40.162261,-82.822691
39,41,11762,5209,40.157841,-82.930728
39,41,11900,5002,40.169207,-83.100978
39,41,12000,5129,40.321415,-83.188173
39,41,12100,6408,40.217463,-83.077339
39,41,12200,4507,40.269116,-83.066945
39,41,12300,4471,40.240328,-82.827693
39,41,12400,4815,40.143832,-82.977771
39,43,40100,5652,41.413789,-82.362512
39,43,40200,4035,41.381947,-82.407339
39,43,40300,6170,41.328941,-82.452979
39,43,40400,5621,41.389253,-82.577377
39,43,40500,4805,41.401726,-82.571968
39,43,40600,1059,41.487194,-82.657697
39,43,40700,3831,41.447012,-82.684994
39,43,40800,4398,41.453688,-82.709912
39,43,40900,3299,41.443435,-82.74542
39,43,41000,3093,41.439063,-82.724409
39,43,41100,4109,41.44406,-82.71213
39,43,41200,2708,41.445388,-82.698074
39,43,41300,3527,41.435295,-82.687599
39,43,41400,2829,41.423541,-82.689828
39,43,41500,3473,41.416884,-82.657816
39,43,41600,5622,41.401414,-82.691576
39,43,41700,6612,41.412455,-82.802322
39,43,41800,6236,41.318423,-82.658314
39,43,990100,0,41.555905,-82.524136
39,45,30100,3851,39.907858,-82.508773
39,45,30200,2990,39.844202,-82.529764
39,45,30300,3355,39.844713,-82.608383
39,45,30400,4561,39.888918,-82.656876
39,45,30600,9179,39.879512,-82.767829
39,45,30700,3030,39.802449,-82.802914
39,45,30800,5436,39.765206,-82.757779
39,45,30900,8357,39.767438,-82.649641
39,45,31000,5492,39.764023,-82.543985
39,45,31100,6088,39.731199,-82.435986
39,45,31200,4939,39.656037,-82.550008
39,45,31300,3065,39.717577,-82.563122
39,45,31400,6771,39.736785,-82.574579
39,45,31500,2523,39.733933,-82.618565
39,45,31600,6138,39.718507,-82.632666
39,45,31700,4085,39.719499,-82.617355
39,45,32000,3078,39.718803,-82.603255
39,45,32100,3407,39.719972,-82.588883
39,45,32200,3772,39.712597,-82.590624
39,45,32300,3953,39.701329,-82.607947
39,45,32500,6264,39.651357,-82.654461
39,45,32600,6763,39.630583,-82.782065
39,45,32701,4247,39.918834,-82.794782
39,45,32702,7340,39.925807,-82.80176
39,45,32800,4291,39.920202,-82.772859
39,45,32900,10344,39.919646,-82.743732
39,45,33000,4137,39.849379,-82.765694
39,45,33100,8700,39.896964,-82.760608
39,47,925800,3976,39.628682,-83.374053
39,47,925900,3557,39.626813,-83.568032
39,47,926000,4171,39.535834,-83.455194
39,47,926100,4772,39.548829,-83.439074
39,47,926200,4692,39.541687,-83.416604
39,47,926300,3538,39.526505,-83.434154
39,47,926400,4324,39.455763,-83.437474
39,49,110,3344,40.058647,-83.013214
39,49,120,3162,40.05081,-83.016945
39,49,210,2935,40.043481,-83.009679
39,49,220,3727,40.036531,-83.013044
39,49,310,3147,40.037466,-82.992693
39,49,320,2390,40.037904,-82.983691
39,49,330,2314,40.027692,-82.985751
39,49,410,2419,40.028281,-83.018777
39,49,420,3139,40.028493,-83.006567
39,49,500,4057,40.021618,-83.009028
39,49,600,3780,40.015638,-83.004983
39,49,710,3102,40.019301,-82.987923
39,49,720,2384,40.009354,-82.982958
39,49,730,3090,40.005115,-82.973757
39,49,810,2540,40.026562,-82.976374
39,49,820,3121,40.025911,-82.964318
39,49,910,3409,40.015972,-82.973707
39,49,920,2069,40.016265,-82.962393
39,49,1000,5830,40.009253,-83.003793
39,49,1110,3688,40.008875,-83.01366
39,49,1121,7300,39.999196,-83.012104
39,49,1122,3159,40.002792,-83.025794
39,49,1200,4822,40.003645,-83.003078
39,49,1300,6583,39.998268,-83.001966
39,49,1400,1543,39.996943,-82.981027
39,49,1500,2031,39.992213,-82.978078
39,49,1600,1682,39.992023,-82.998683
39,49,1700,2704,39.991646,-83.003687
39,49,1810,4434,39.992512,-83.011387
39,49,1820,2598,39.987992,-83.011625
39,49,1901,2031,39.989168,-83.034617
39,49,1902,3410,39.989377,-83.047595
39,49,2000,3252,39.981976,-83.014023
39,49,2100,1808,39.979212,-83.005806
39,49,2200,1851,39.98207,-83.000956
39,49,2300,1453,39.983276,-82.979268
39,49,2510,2856,39.989946,-82.94831
39,49,2520,2648,39.972895,-82.954476
39,49,2600,4028,39.988429,-82.924318
39,49,2710,1858,39.979204,-82.922079
39,49,2730,2104,39.969143,-82.911014
39,49,2740,2316,39.969315,-82.918532
39,49,2750,2349,39.962852,-82.908311
39,49,2760,3066,39.95392,-82.919786
39,49,2770,1995,39.951744,-82.910906
39,49,2780,2423,39.944113,-82.928696
39,49,2800,2629,39.972244,-82.965538
39,49,2900,2368,39.974733,-82.975591
39,49,3000,3105,39.968925,-82.996325
39,49,3200,2147,39.976045,-83.013753
39,49,3600,1442,39.96837,-82.974557
39,49,3700,3303,39.961658,-82.957931
39,49,3800,1896,39.962476,-82.973924
39,49,4000,2941,39.958596,-82.991563
39,49,4200,1370,39.95671,-83.015028
39,49,4300,5613,39.975639,-83.055876
39,49,4500,5154,39.958151,-83.071858
39,49,4610,3368,39.949476,-83.084008
39,49,4620,2659,39.949787,-83.073173
39,49,4700,4971,39.95009,-83.06428
39,49,4810,2891,39.940296,-83.073704
39,49,4820,2589,39.942179,-83.06196
39,49,4900,5651,39.947206,-83.049341
39,49,5000,5205,39.953959,-83.028897
39,49,5100,1928,39.942544,-83.01898
39,49,5200,2584,39.950152,-82.990859
39,49,5300,3054,39.955568,-82.972187
39,49,5410,1362,39.955368,-82.95749
39,49,5420,2151,39.95102,-82.956868
39,49,5500,4228,39.946149,-82.962116
39,49,5610,1784,39.946969,-82.977699
39,49,5620,2542,39.939921,-82.978683
39,49,5700,3629,39.945377,-82.991965
39,49,5810,2548,39.937986,-82.989868
39,49,5820,2230,39.931917,-82.99066
39,49,5900,2546,39.939638,-82.969227
39,49,6000,2345,39.93147,-82.979049
39,49,6100,2398,39.926472,-82.9897
39,49,6220,6527,40.078546,-83.121504
39,49,6230,13127,40.07625,-83.159725
39,49,6236,5979,40.128948,-83.128563
39,49,6310,4439,40.039446,-83.081386
39,49,6321,4086,40.042784,-83.060172
39,49,6323,3318,40.025084,-83.055263
39,49,6330,4716,40.023389,-83.078244
39,49,6340,3105,40.052598,-83.080138
39,49,6351,3789,40.066786,-83.054044
39,49,6352,2985,40.055361,-83.051599
39,49,6353,4462,40.059518,-83.071499
39,49,6371,6472,40.087076,-83.102206
39,49,6372,5738,40.074446,-83.096989
39,49,6383,8813,40.117984,-83.083205
39,49,6384,6194,40.12132,-83.075741
39,49,6386,3702,40.105559,-83.082855
39,49,6387,5527,40.100543,-83.068445
39,49,6391,4770,40.124406,-83.048481
39,49,6392,4386,40.102865,-83.046725
39,49,6393,5239,40.132178,-83.080984
39,49,6394,2750,40.132131,-83.066363
39,49,6395,3673,40.067868,-83.083225
39,49,6396,4289,40.072173,-83.069725
39,49,6410,2666,40.012132,-83.080104
39,49,6430,4459,40.013018,-83.059762
39,49,6500,3646,40.00293,-83.062011
39,49,6600,3903,39.995584,-83.057919
39,49,6710,2666,40.088384,-83.013288
39,49,6721,3390,40.102473,-83.025889
39,49,6722,2828,40.099926,-83.009636
39,49,6810,2140,40.079255,-83.011277
39,49,6821,3327,40.070832,-83.02611
39,49,6822,1876,40.073479,-83.009859
39,49,6910,1530,40.085413,-83.026107
39,49,6921,3431,40.080132,-82.993093
39,49,6923,3281,40.080007,-82.982173
39,49,6924,3677,40.066315,-82.98622
39,49,6931,6249,40.082618,-82.963862
39,49,6932,5996,40.072333,-82.962923
39,49,6933,5257,40.063978,-82.966884
39,49,6942,1167,40.10398,-82.973208
39,49,6943,4489,40.095582,-82.979728
